session_id,case_id,ground_truth,distance,repeat_index,frame_index,crop_sha256,crop_width,crop_height,frame_width,frame_height,qr_coverage,payload_decode_status,payload_hash_matches,quality_status,quality_conditions,p05_luminance,p95_luminance,dynamic_range,laplacian_variance,p_structural_raw,p_structural_effective,structural_type,structural_status,semantic_status,p_url,risk_score,verdict,partial_analysis,elapsed_ms
bac432e4a94f2498d7c1f22d,ACQ-CLN-V10-LONG,clean,screen-100-brightness-100,1,0,488f8a98e22c0be9699116667a7cfbf6027d7348fd62b96aa0ca2e3c7a745592,540,540,960.0,1280.0,0.14014607747395832,decoded,True,usable,normal,60.0,229.0,169.0,3045.7265625,0.04874533414840698,0.04874533414840698,clean,completed,not_applicable,,1,safe,False,1006
bac432e4a94f2498d7c1f22d,ACQ-CLN-V10-LONG,clean,screen-100-brightness-100,1,1,53693e2bd13927ce38fb3b67f925be4e922097767ac8124ff3a788bf3304555d,542,542,960.0,1280.0,0.14116455078125,decoded,True,usable,normal,24.0,225.0,201.0,4110.80517578125,0.018153488636016846,0.018153488636016846,clean,completed,not_applicable,,1,safe,False,113
bac432e4a94f2498d7c1f22d,ACQ-CLN-V10-LONG,clean,screen-100-brightness-100,1,2,587fd4af69799db5c720662c0dcc99485b207faf1fbd0466a2d4d461835637af,541,541,960.0,1280.0,0.14099853515625,decoded,True,usable,normal,24.0,225.0,201.0,4177.0029296875,0.02223050594329834,0.02223050594329834,clean,completed,not_applicable,,1,safe,False,115
bac432e4a94f2498d7c1f22d,ACQ-CLN-V10-LONG,clean,screen-100-brightness-100,1,3,818b4fa79ace34ace8f972ee50a8a6add77248317f1d6fab7351fb876adc527e,545,545,960.0,1280.0,0.143035888671875,decoded,True,usable,normal,75.0,255.0,180.0,3514.72021484375,0.008964300155639648,0.008964300155639648,clean,completed,not_applicable,,1,safe,False,121
bac432e4a94f2498d7c1f22d,ACQ-CLN-V10-LONG,clean,screen-100-brightness-100,1,4,f8275d4b4e8ad85f6658220f11993b561bb4b20255410d467cd555646b16c6c6,553,553,960.0,1280.0,0.14699422200520834,decoded,True,usable,normal,66.0,229.0,163.0,3026.072998046875,0.02973031997680664,0.02973031997680664,clean,completed,not_applicable,,1,safe,False,132
7ff73f637adfb95e27cef952,ACQ-CLN-V10-LONG,clean,screen-100-brightness-30,1,0,f08746bfe4a5edc7c33f332b7f6dd7d737338dd2a532055943ce0f108fb7e11d,609,609,960.0,1280.0,0.17823486328125,decoded,True,usable,normal,40.0,230.0,190.0,2404.901123046875,0.06484651565551758,0.06484651565551758,clean,completed,not_applicable,,1,safe,False,196
7ff73f637adfb95e27cef952,ACQ-CLN-V10-LONG,clean,screen-100-brightness-30,1,1,3ec0ef8e4a447ccea438733faa043ad5047d88de24b9dde681baf2bd4eb3e41d,552,552,960.0,1280.0,0.14681111653645834,decoded,True,usable,normal,25.0,225.0,200.0,4286.40234375,0.015301167964935303,0.015301167964935303,clean,completed,not_applicable,,1,safe,False,378
7ff73f637adfb95e27cef952,ACQ-CLN-V10-LONG,clean,screen-100-brightness-30,1,2,e37a773965456c34271970d06cd0c5549a17105616f2d82211c337b29b3a0a6e,550,550,960.0,1280.0,0.14560546875,decoded,True,usable,normal,25.0,226.0,201.0,4261.86328125,0.020902812480926514,0.020902812480926514,clean,completed,not_applicable,,1,safe,False,117
7ff73f637adfb95e27cef952,ACQ-CLN-V10-LONG,clean,screen-100-brightness-30,1,3,348da740cb936cec4513f0175fa5a9c27762e4a82ae08bd16111424621c068b9,545,545,960.0,1280.0,0.14287679036458334,decoded,True,usable,normal,53.0,229.0,176.0,2934.43359375,0.05221039056777954,0.05221039056777954,clean,completed,not_applicable,,1,safe,False,107
7ff73f637adfb95e27cef952,ACQ-CLN-V10-LONG,clean,screen-100-brightness-30,1,4,47543785cee87c05a1840830ddcf7e75929189ef77ef81c24f1a3efd176451b4,549,549,960.0,1280.0,0.14493001302083333,decoded,True,usable,normal,54.0,228.0,174.0,2961.557373046875,0.021638810634613037,0.021638810634613037,clean,completed,not_applicable,,1,safe,False,115
