session_id,case_id,ground_truth,distance,repeat_index,frame_index,crop_sha256,crop_width,crop_height,frame_width,frame_height,qr_coverage,payload_decode_status,payload_hash_matches,quality_status,quality_conditions,p05_luminance,p95_luminance,dynamic_range,laplacian_variance,p_structural_raw,p_structural_effective,structural_type,structural_status,semantic_status,p_url,risk_score,verdict,partial_analysis,elapsed_ms
c18269966e58d9ef11a2f5ff,R7B-01-BF8A9F,tampered,screen-80,1,0,1040b2a586d54446cf7b202df0bb476044dfb1414f3765f08425ff76af6bdc88,559,559,960.0,1280.0,0.15028564453125,decoded,True,usable,normal,65.0,227.0,162.0,2526.836181640625,0.9996997117996216,0.9996997117996216,tampered,completed,not_applicable,,90,blocked,False,1105
c18269966e58d9ef11a2f5ff,R7B-01-BF8A9F,tampered,screen-80,1,1,9a4a0c210f3bc9a3938c3a5860d26fabb1c8c9ee8ce713a9f19dbd1259149362,618,618,960.0,1280.0,0.18362467447916667,decoded,True,usable,normal,32.0,211.0,179.0,3534.726806640625,0.9989945888519287,0.9989945888519287,tampered,completed,not_applicable,,90,blocked,False,118
c18269966e58d9ef11a2f5ff,R7B-01-BF8A9F,tampered,screen-80,1,2,d85fbf659e8f39fd73671079834b93147f86e9f316db8291d968509b92219255,612,612,960.0,1280.0,0.18054606119791666,decoded,True,usable,normal,62.0,227.0,165.0,2690.059814453125,0.9993652105331421,0.9993652105331421,tampered,completed,not_applicable,,90,blocked,False,118
c18269966e58d9ef11a2f5ff,R7B-01-BF8A9F,tampered,screen-80,1,3,d9ba172d1c2a4cb5949d0c1a74eac54bac1906305ee1cfeb0f2e311f739a32e6,616,616,960.0,1280.0,0.182681884765625,decoded,True,usable,normal,62.0,227.0,165.0,2707.365234375,0.9988747239112854,0.9988747239112854,tampered,completed,not_applicable,,90,blocked,False,120
c18269966e58d9ef11a2f5ff,R7B-01-BF8A9F,tampered,screen-80,1,4,9ea683862a41f9aa0b0c5a4763fa9df2cc59ff82460d55295f0b0c99bc632c11,620,620,960.0,1280.0,0.1848291015625,decoded,True,usable,normal,64.0,228.0,164.0,2682.03271484375,0.9989749789237976,0.9989749789237976,tampered,completed,not_applicable,,90,blocked,False,111
ef104fb5207b45458b91fea0,R7B-02-5A41E4,clean,screen-80,1,0,a71a0f059f44727e69eabc3bc8647d9b93e321108067cb179c2cf98305074ede,616,616,960.0,1280.0,0.18226603190104165,undecodable,False,usable,normal,74.0,232.0,158.0,1523.743896484375,0.004523217678070068,0.004523217678070068,clean,completed,unavailable,,26,warning,True,1120
ef104fb5207b45458b91fea0,R7B-02-5A41E4,clean,screen-80,1,1,9c67282474d87e8f3b64b02d16e72d3292d79b30de57bedfcf2e8dac0dd02b0c,572,572,960.0,1280.0,0.15741007486979167,decoded,True,usable,normal,28.0,207.0,179.0,2369.4970703125,0.0032396912574768066,0.0032396912574768066,clean,completed,not_applicable,,1,safe,False,275
ef104fb5207b45458b91fea0,R7B-02-5A41E4,clean,screen-80,1,2,baaf51ce467cfe045840aea19ccb9d048ccb5d68b537cf2c3ca5cf0582307788,577,577,960.0,1280.0,0.16027750651041667,decoded,True,usable,normal,28.0,208.0,180.0,2440.279296875,0.0020859837532043457,0.0020859837532043457,clean,completed,not_applicable,,1,safe,False,102
ef104fb5207b45458b91fea0,R7B-02-5A41E4,clean,screen-80,1,3,0081ce70c6935cf6d8ace50422ad1d0ec410d2801dace818a7c645d7089d9bba,574,574,960.0,1280.0,0.15881551106770833,decoded,True,usable,normal,54.0,227.0,173.0,2162.44189453125,0.0018924474716186523,0.0018924474716186523,clean,completed,not_applicable,,1,safe,False,96
ef104fb5207b45458b91fea0,R7B-02-5A41E4,clean,screen-80,1,4,ae248a1892cccd3c1d011af614c93bdff69e8340538d33a6cc5bea629298be8f,575,575,960.0,1280.0,0.159373779296875,decoded,True,usable,normal,58.0,229.0,171.0,2053.943603515625,0.0026425719261169434,0.0026425719261169434,clean,completed,not_applicable,,1,safe,False,96
2d4c95e7762924eccefedb5b,R7B-03-1FA25B,adversarial,screen-80,1,0,4be8171f425baf404a006c79a6440cbf5acc32e5a6a5408d9b519011b96056d8,492,492,960.0,1280.0,0.11626627604166667,decoded,True,usable,normal,38.0,217.0,179.0,2134.712646484375,0.9926306009292603,0.9926306009292603,adversarial,completed,not_applicable,,89,blocked,False,88
2d4c95e7762924eccefedb5b,R7B-03-1FA25B,adversarial,screen-80,1,1,a01b365aa5541c4c8eefcfe1464aae236c12554d0b64bf8d853c75d68417daed,553,553,960.0,1280.0,0.14733479817708334,decoded,True,usable,normal,35.0,216.0,181.0,2905.704833984375,0.9848182797431946,0.9848182797431946,adversarial,completed,not_applicable,,89,blocked,False,104
2d4c95e7762924eccefedb5b,R7B-03-1FA25B,adversarial,screen-80,1,2,0ca0ecdd45061a646466525d8fc3daa8506bd1e83b2311492e61ea6bd9facd70,570,570,960.0,1280.0,0.156123046875,decoded,True,usable,normal,35.0,214.0,179.0,2973.201904296875,0.9898755550384521,0.9898755550384521,adversarial,completed,not_applicable,,89,blocked,False,103
2d4c95e7762924eccefedb5b,R7B-03-1FA25B,adversarial,screen-80,1,3,3b1ad7ecb120d17b4e30e2e712c7430af2c28ef8b49069a2e02f4a2d3deb7d9f,579,579,960.0,1280.0,0.161339111328125,decoded,True,usable,normal,62.0,228.0,166.0,2267.94189453125,0.9889937043190002,0.9889937043190002,adversarial,completed,not_applicable,,89,blocked,False,103
2d4c95e7762924eccefedb5b,R7B-03-1FA25B,adversarial,screen-80,1,4,0387ad03b4e9a5dd7a595d6f54023058e29fe6f3f925804f58d608b28534de37,569,569,960.0,1280.0,0.15596923828125,decoded,True,usable,normal,63.0,225.0,162.0,2180.8125,0.9912485480308533,0.9912485480308533,adversarial,completed,not_applicable,,89,blocked,False,97
2ce8a8ea50a535458c06e4de,R7B-04-F9409B,adversarial,screen-80,1,0,9b6446027c948fc76257b0a1d40fa6c2c81092145c502fcce19e5900915e0b1f,504,504,960.0,1280.0,0.12221923828125,decoded,True,usable,normal,51.0,223.0,172.0,480.41973876953125,0.997541606426239,0.997541606426239,adversarial,completed,not_applicable,,90,blocked,False,89
2ce8a8ea50a535458c06e4de,R7B-04-F9409B,adversarial,screen-80,1,1,eb136de5d6e03d99b9bf929a1d61f8fa19356bd0c6121a73448ba97dbcfff298,547,547,960.0,1280.0,0.14407023111979167,decoded,True,usable,normal,32.0,215.0,183.0,1130.511474609375,0.9953089952468872,0.9953089952468872,adversarial,completed,not_applicable,,90,blocked,False,99
2ce8a8ea50a535458c06e4de,R7B-04-F9409B,adversarial,screen-80,1,2,f7192b1b65bacaab7b635f005312467b25a8286f4b5d17d39bbb65924990f6d7,556,556,960.0,1280.0,0.1485791015625,decoded,True,usable,normal,33.0,215.0,182.0,1132.162353515625,0.9968694448471069,0.9968694448471069,adversarial,completed,not_applicable,,90,blocked,False,100
2ce8a8ea50a535458c06e4de,R7B-04-F9409B,adversarial,screen-80,1,3,dad37bd351f9b29809c3165f3d96c17e36890bbf506afbcd6f76535e960c9fb2,564,564,960.0,1280.0,0.15331787109375,decoded,True,usable,normal,72.0,231.0,159.0,802.4021606445312,0.9967763423919678,0.9967763423919678,adversarial,completed,not_applicable,,90,blocked,False,163
2ce8a8ea50a535458c06e4de,R7B-04-F9409B,adversarial,screen-80,1,4,f7f6456554d476cb4bd5a6f9768c8095cb2eb9cce53153ee86c8377ce0bf70b8,570,570,960.0,1280.0,0.15635416666666666,decoded,True,usable,normal,72.0,231.0,159.0,796.1961059570312,0.9978920221328735,0.9978920221328735,adversarial,completed,not_applicable,,90,blocked,False,102
e56992f8f7ce1db2debb9c22,R7B-05-2EA7CF,adversarial,screen-80,1,0,6e18b123fbd5e286205108472bb37a422d0e204653703a6a1ac2825e4b36d0f4,630,630,960.0,1280.0,0.190780029296875,decoded,True,usable,normal,33.0,219.0,186.0,2279.954345703125,0.9974299669265747,0.9974299669265747,adversarial,completed,not_applicable,,90,blocked,False,346
e56992f8f7ce1db2debb9c22,R7B-05-2EA7CF,adversarial,screen-80,1,1,4164e3204bdb1140adc54fc28e15b745d3efa0b1cfaeca9cd11f6f99f878ced2,613,613,960.0,1280.0,0.18086263020833335,decoded,True,usable,normal,26.0,207.0,181.0,2252.76171875,0.9977108240127563,0.9977108240127563,adversarial,completed,not_applicable,,90,blocked,False,115
e56992f8f7ce1db2debb9c22,R7B-05-2EA7CF,adversarial,screen-80,1,2,5b7b8623fa03c6c56034eb3d31835bb3f3eff7b40c862dbc1c3eeea6ce9343ef,607,607,960.0,1280.0,0.1772607421875,undecodable,False,usable,normal,61.0,255.0,194.0,2716.110107421875,0.9976518154144287,0.9976518154144287,adversarial,completed,unavailable,,90,blocked,True,1405
e56992f8f7ce1db2debb9c22,R7B-05-2EA7CF,adversarial,screen-80,1,3,8a69b5144223a15a23b24740001d8c20b245b4e8234a7f63260aa8565c95eb29,630,630,960.0,1280.0,0.190257568359375,decoded,True,usable,normal,67.0,229.0,162.0,1850.01171875,0.9955510497093201,0.9955510497093201,adversarial,completed,not_applicable,,90,blocked,False,203
e56992f8f7ce1db2debb9c22,R7B-05-2EA7CF,adversarial,screen-80,1,4,db91a6384f53486d5c4ed4605fab8f1e741d17e0055980b896329310f0cff576,606,606,960.0,1280.0,0.17628580729166668,undecodable,False,usable,normal,69.0,228.0,159.0,1794.36474609375,0.9978739023208618,0.9978739023208618,adversarial,completed,unavailable,,90,blocked,True,1357
5fb5f4fb62a6621e73552f21,R7B-06-4F0FC4,tampered,screen-80,1,0,e27e4f15b6f973152c58054b3c9555a85c56edd74fd146f0c71053024f3a8f20,467,467,960.0,1280.0,0.10488362630208334,decoded,True,usable,normal,24.0,190.0,166.0,1377.7440185546875,0.9925286173820496,0.9925286173820496,tampered,completed,not_applicable,,89,blocked,False,83
5fb5f4fb62a6621e73552f21,R7B-06-4F0FC4,tampered,screen-80,1,1,4e4ceeab3d280351d0578d57ca25193d764cc45e2b0d4da7178d5ef8187edff1,473,473,960.0,1280.0,0.10767903645833334,decoded,True,usable,normal,24.0,190.0,166.0,1439.681396484375,0.9955575466156006,0.9955575466156006,tampered,completed,not_applicable,,90,blocked,False,82
5fb5f4fb62a6621e73552f21,R7B-06-4F0FC4,tampered,screen-80,1,2,a1ed9c1d9bc8a1b002d8809ac52263883e71cde59b413795ba7741d1f03a40f9,475,475,960.0,1280.0,0.10872802734375,decoded,True,usable,normal,58.0,253.0,195.0,1778.22216796875,0.9990093111991882,0.9990093111991882,tampered,completed,not_applicable,,90,blocked,False,84
5fb5f4fb62a6621e73552f21,R7B-06-4F0FC4,tampered,screen-80,1,3,89be7aa04c90e6d4117187169efbc477d7e062871533c8f4ad6ffab0417c04ed,487,487,960.0,1280.0,0.11398396809895833,decoded,True,usable,normal,60.0,254.0,194.0,1810.992919921875,0.9991793632507324,0.9991793632507324,tampered,completed,not_applicable,,90,blocked,False,86
5fb5f4fb62a6621e73552f21,R7B-06-4F0FC4,tampered,screen-80,1,4,2c815ee65bdb1f80364c30b4b8bb80a21ba44cad3ce3cd4ef9f1933d1a544a5b,486,486,960.0,1280.0,0.11369384765625,decoded,True,usable,normal,59.0,252.0,193.0,1842.9490966796875,0.9985625147819519,0.9985625147819519,tampered,completed,not_applicable,,90,blocked,False,86
a223bb3c0bc1b96ea7e37c7d,R7B-07-B1579A,clean,screen-80,1,0,f2ecea803a744a97b848bc3872c4c9bbea54c280e839c9c535d0fda59188a315,463,463,960.0,1280.0,0.10329264322916666,decoded,True,usable,normal,40.0,218.0,178.0,372.3393249511719,0.0022235512733459473,0.0022235512733459473,clean,completed,not_applicable,,1,safe,False,208
a223bb3c0bc1b96ea7e37c7d,R7B-07-B1579A,clean,screen-80,1,1,acd2311f699d9ab59cdc61f3e8937ff93f8cbe2abd8398c24bf497fb0c4c7779,536,536,960.0,1280.0,0.13854532877604167,decoded,True,usable,normal,32.0,205.0,173.0,1600.529296875,0.47312605381011963,0.47312605381011963,clean,completed,not_applicable,,19,safe,False,92
a223bb3c0bc1b96ea7e37c7d,R7B-07-B1579A,clean,screen-80,1,2,57346104425e1d3c5ceb22b0abc97247bf4ed7853fb41db663829de689cc7759,541,541,960.0,1280.0,0.14083414713541667,decoded,True,usable,normal,55.0,229.0,174.0,1493.731201171875,0.15806937217712402,0.15806937217712402,clean,completed,not_applicable,,3,safe,False,139
a223bb3c0bc1b96ea7e37c7d,R7B-07-B1579A,clean,screen-80,1,3,ba7ba797ddf15a92db71e3419f10f40df2f3e2b98dc1d7f2b2c4b330851f84de,529,529,960.0,1280.0,0.134678955078125,decoded,True,usable,normal,77.0,229.0,152.0,1168.896484375,0.7699313759803772,0.7699313759803772,adversarial,completed,not_applicable,,76,blocked,False,92
a223bb3c0bc1b96ea7e37c7d,R7B-07-B1579A,clean,screen-80,1,4,57213f9381a09f88d85411dafd256377869039dc0e94df786f9e7d2459be7a7f,541,541,960.0,1280.0,0.14089396158854167,decoded,True,usable,normal,79.0,229.0,150.0,1092.2711181640625,0.17163002490997314,0.17163002490997314,clean,completed,not_applicable,,3,safe,False,94
4196057098f61ca6d97ab5d6,R7B-08-551C47,tampered,screen-80,1,0,7ca6bbb1769e112258ce8330aa3efebf8481ab461654f0666bef624d58a7e2b2,420,420,960.0,1280.0,0.08477335611979167,decoded,True,usable,normal,70.0,228.0,158.0,1069.296875,0.9956840872764587,0.9956840872764587,tampered,completed,not_applicable,,90,blocked,False,69
4196057098f61ca6d97ab5d6,R7B-08-551C47,tampered,screen-80,1,1,6d9df2922d1936de1c5860aef3c551f9e361861efed5cc67c6ff3bd38db2f752,419,419,960.0,1280.0,0.0845068359375,decoded,True,usable,normal,28.0,204.0,176.0,1434.2381591796875,0.9936092495918274,0.9936092495918274,tampered,completed,not_applicable,,89,blocked,False,72
